PG.Qvalue	PG.ProteinGroups	PG.Genes	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] Omar_DIA_20250627_HEX_C2_R18_S1-B4_1_7756.d.PG.Quantity	[2] Omar_DIA_20250627_HEX_C3_R22_S1-B8_1_7760.d.PG.Quantity	[3] Omar_DIA_20250627_HEX_C4_R24_S1-B9_1_7762.d.PG.Quantity	[4] Omar_DIA_20250627_HEX_C5_R25_S1-B10_1_7763.d.PG.Quantity	[5] Omar_DIA_20250627_HEX_N2_R14_S1-A12_1_7752.d.PG.Quantity	[6] Omar_DIA_20250627_HEX_N3_R08_S1-A7_1_7746.d.PG.Quantity	[7] Omar_DIA_20250627_HEX_N4_R04_S1-A3_1_7742.d.PG.Quantity	[8] Omar_DIA_20250627_HEX_N5_R02_S1-A1_1_7740.d.PG.Quantity	[9] Omar_DIA_20250627_HEX_NES2_R13_S1-A11_1_7751.d.PG.Quantity	[10] Omar_DIA_20250627_HEX_NES3_R30_S1-C3_1_7768.d.PG.Quantity	[11] Omar_DIA_20250627_HEX_NES4_R06_S1-A5_1_7744.d.PG.Quantity	[12] Omar_DIA_20250627_HEX_NES5_R09_S1-A8_1_7747.d.PG.Quantity	[13] Omar_DIA_20250627_U2oS_C1_R29_S1-C2_1_7767.d.PG.Quantity	[14] Omar_DIA_20250627_U2oS_C2_R03_S1-A2_1_7741.d.PG.Quantity	[15] Omar_DIA_20250627_U2oS_C3_R27_S1-B12_1_7765.d.PG.Quantity	[16] Omar_DIA_20250627_U2oS_C4_R21_S1-B7_1_7759.d.PG.Quantity	[17] Omar_DIA_20250627_U2oS_C5_R17_S1-B3_1_7755.d.PG.Quantity	[18] Omar_DIA_20250627_U2oS_N1_R19_S1-B5_1_7757.d.PG.Quantity	[19] Omar_DIA_20250627_U2oS_N2_R11_S1-A10_1_7749.d.PG.Quantity	[20] Omar_DIA_20250627_U2oS_N3_R28_S1-C1_1_7766.d.PG.Quantity	[21] Omar_DIA_20250627_U2oS_N4_R05_S1-A4_1_7743.d.PG.Quantity	[22] Omar_DIA_20250627_U2oS_N5_R26_S1-B11_1_7764.d.PG.Quantity	[23] Omar_DIA_20250627_U2oS_NES1_R20_S1-B6_1_7758.d.PG.Quantity	[24] Omar_DIA_20250627_U2oS_NES2_R15_S1-B1_1_7753.d.PG.Quantity	[25] Omar_DIA_20250627_U2oS_NES3_R07_S1-A6_1_7745.d.PG.Quantity	[26] Omar_DIA_20250627_U2oS_NES4_R10_S1-A9_1_7748.d.PG.Quantity	[27] Omar_DIA_20250627_U2oS_NES5_R16_S1-B2_1_7754.d.PG.Quantity	[28] Omar_DIA_20250627_Pool_QC01_R01_S1-C9_1_7739.d.PG.Quantity	[29] Omar_DIA_20250627_Pool_QC02_R12_S1-C10_1_7750.d.PG.Quantity	[30] Omar_DIA_20250627_Pool_QC03_R23_S1-C11_1_7761.d.PG.Quantity	[31] Omar_DIA_20250627_Pool_QC04_R31_S1-C12_1_7769.d.PG.Quantity
0	P00338	LDHA	18	1584.3328857421875	669.9735717773438	913.65087890625	1859.422607421875	1115.4752197265625	5151.94140625	624.91650390625	1016.091064453125	2044.38330078125	2891.471435546875	3101.265625	2907.326416015625	263.3023986816406	101.92945098876953	294.2620849609375	360.4104919433594	381.0499267578125	201.61349487304688	281.35321044921875	219.60812377929688	136.55091857910156	166.37432861328125	239.261474609375	239.8375244140625	300.3865051269531	199.67323303222656	252.01901245117188	246.56808471679688	286.53167724609375	306.1475524902344	271.5159912109375
NaN	P00338_Decoy	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00374	DHFR	5	113.43265533447266	194.50531005859375	113.7132339477539	65.8506088256836	71.69470977783203	1071.99169921875	82.29715728759766	66.31065368652344	21.495410919189453	76.13150787353516	187.7415008544922	396.6641845703125	39.15900421142578	5.8466596603393555	17.28208351135254	49.658138275146484	37.3088493347168	13.600992202758789	NaN	5.01828145980835	11.860376358032227	30.458209991455078	25.62717628479004	19.356510162353516	28.446121215820312	37.8239631652832	33.56045150756836	4.649916172027588	42.29947280883789	53.3534049987793	59.64213943481445
0	P00387	CYB5R3	5	70.41310119628906	NaN	24.592958450317383	113.3961410522461	14.246735572814941	83.4675064086914	6.085008144378662	6.960997104644775	49.39131164550781	50.11797332763672	47.795379638671875	152.66490173339844	5.968883514404297	NaN	1.755253553390503	1.930540680885315	1.9826884269714355	NaN	25.361045837402344	1.2875616550445557	NaN	NaN	5.327469825744629	NaN	2.8631250858306885	NaN	1.572054147720337	19.26030731201172	NaN	NaN	NaN
NaN	P00387_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00403	MT-CO2	1	58.99455261230469	32.9644889831543	NaN	NaN	NaN	NaN	17.567869186401367	40.302738189697266	NaN	NaN	NaN	NaN	14.812788009643555	8.956141471862793	20.016183853149414	17.69991111755371	13.076593399047852	NaN	NaN	4.292622089385986	16.50069808959961	22.81538963317871	8.57433795928955	18.253206253051758	9.566280364990234	4.245777130126953	NaN	6.32335090637207	22.549142837524414	NaN	NaN
0	P00441;P00441	SOD1	2	33.68645477294922	40.03428649902344	27.109004974365234	NaN	46.690757751464844	594.7261962890625	28.31719398498535	24.566640853881836	NaN	39.50402069091797	NaN	170.80026245117188	43.525848388671875	NaN	32.335662841796875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.312725067138672	4.760572910308838	NaN	NaN	NaN	16.564695358276367	31.606565475463867	NaN
0	P00491	PNP	4	23.89124870300293	26.621931076049805	5.765354156494141	NaN	NaN	73.99980163574219	22.43846893310547	15.953700065612793	NaN	88.07676696777344	NaN	192.6961669921875	10.952045440673828	3.3470988273620605	27.672134399414062	6.418392181396484	9.895711898803711	8.251236915588379	45.713077545166016	5.620104789733887	11.556906700134277	6.500107288360596	39.89206314086914	13.383319854736328	10.973697662353516	9.626580238342285	6.628385066986084	18.38936424255371	24.747051239013672	15.787127494812012	NaN
NaN	P00491_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00492	HPRT1	3	43.2020263671875	10.779969215393066	41.788150787353516	82.58708953857422	18.204927444458008	NaN	16.925039291381836	30.649999618530273	41.857032775878906	265.5838317871094	NaN	267.5190734863281	2.6603341102600098	NaN	NaN	5.959049224853516	4.785898208618164	3.664275646209717	NaN	NaN	NaN	NaN	NaN	20.737699508666992	3.2969565391540527	NaN	NaN	7.033484935760498	4.746160507202148	11.131349563598633	8.813584327697754
0	P00505	GOT2	2	21.493959426879883	76.6524658203125	NaN	NaN	24.440475463867188	NaN	11.938822746276855	42.22804260253906	NaN	47.60409164428711	NaN	184.69708251953125	12.828641891479492	NaN	12.582915306091309	17.67864418029785	5.468118667602539	7.615874290466309	NaN	14.209548950195312	11.080923080444336	6.584322929382324	10.535930633544922	6.66744327545166	14.845785140991211	22.846187591552734	21.016990661621094	6.252314567565918	NaN	NaN	9.176706314086914
NaN	P00505_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00558	PGK1	8	54.12135314941406	34.734825134277344	29.545244216918945	405.6512451171875	97.65634155273438	622.412353515625	37.75007629394531	79.93206787109375	114.75045013427734	247.6985321044922	118.48507690429688	519.0250244140625	13.725264549255371	22.1409912109375	NaN	6.7213263511657715	22.569107055664062	11.83024787902832	25.07892608642578	15.56789779663086	14.527849197387695	11.28016185760498	14.164497375488281	14.696831703186035	19.264602661132812	19.516958236694336	8.808067321777344	5.77590274810791	16.250234603881836	20.1419620513916	8.729562759399414
NaN	P00558_Decoy	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.3882218410520297	P00568	AK1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	P00568_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00698	LYZ	5	30.463228225708008	81.92781829833984	99.43521118164062	NaN	19.374486923217773	290.9283752441406	142.74839782714844	47.980709075927734	NaN	124.29640197753906	93.62418365478516	997.800048828125	200.19412231445312	133.13116455078125	160.89967346191406	266.1388244628906	226.131103515625	173.08160400390625	271.37628173828125	189.702880859375	121.73104095458984	132.88229370117188	217.03639221191406	124.76524353027344	161.01693725585938	237.0979766845703	185.04638671875	65.32057189941406	106.10257720947266	124.09706115722656	128.0757293701172
NaN	P00698_Decoy	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00711	LALBA	5	563.1541748046875	499.4180603027344	521.4765625	701.4767456054688	227.55758666992188	4018.116455078125	342.7103271484375	416.0739440917969	1048.738037109375	970.9600830078125	1499.9884033203125	3048.84716796875	49.07391357421875	15.578996658325195	2.1882357597351074	51.59614181518555	52.04463195800781	33.73078155517578	23.767621994018555	35.49928665161133	12.760920524597168	30.25436782836914	24.09832191467285	33.65862274169922	40.19331741333008	24.597829818725586	36.64285659790039	76.82857513427734	95.87479400634766	104.18695068359375	75.57071685791016
NaN	P00711_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00761		9	223538.6875	199521.25	199093.953125	354186.46875	110696.6953125	891604.875	175332.53125	159417.765625	134376.21875	288352.34375	641693.75	504616.125	141270.96875	80400.3203125	128709.0625	205579.546875	303653.4375	134990.78125	97256.96875	156257.953125	99229.015625	383397.15625	202403.203125	130440.828125	142407.25	157735.859375	200571.5625	53376.28515625	143951.5625	148725.59375	132932.296875
NaN	P00761_Decoy	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P00918;P00918	CA2	3	17.23912239074707	36.85155487060547	NaN	NaN	20.83824348449707	27.937318801879883	14.635720252990723	21.632104873657227	NaN	43.47289276123047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.8909168243408203	10.091692924499512	NaN	4.326108932495117
NaN	P00918_Decoy	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P01040	CSTA	5	366.5514831542969	324.75341796875	576.0286865234375	78.75599670410156	217.755859375	1507.731201171875	241.9944305419922	145.7246856689453	85.44493103027344	NaN	55.18736267089844	488.346435546875	96.03192138671875	42.38808822631836	62.746402740478516	48.3838996887207	125.92255401611328	32.32265853881836	93.59949493408203	472.83270263671875	60.480655670166016	52.591400146484375	942.0214233398438	154.69418334960938	138.35386657714844	73.85130310058594	70.42098999023438	43.550601959228516	167.825439453125	186.36773681640625	127.2162094116211
NaN	P01040_Decoy	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.1776470588235294	P01824	IGHV4-39	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0007262164124909223	P01833	PIGR	1	NaN	NaN	NaN	NaN	NaN	NaN	15.04593276977539	4.063727378845215	NaN	NaN	NaN	NaN	3.7993674278259277	NaN	NaN	NaN	2.8355202674865723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P01834	IGKC	2	130.6713409423828	194.2117462158203	82.22847747802734	NaN	74.69955444335938	153.89430236816406	101.70394134521484	59.09955978393555	NaN	NaN	NaN	338.2562255859375	28.105144500732422	5.95628547668457	NaN	NaN	19.55156898498535	NaN	NaN	NaN	25.140453338623047	14.635896682739258	87.20574951171875	28.990856170654297	54.63684844970703	NaN	11.00528335571289	16.270591735839844	66.04715728759766	55.69234085083008	45.87525939941406
NaN	P01834_Decoy	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P01857	IGHG1	6	47.0296745300293	132.51226806640625	28.56827163696289	53.550052642822266	55.494239807128906	320.9653015136719	100.21492004394531	49.56047058105469	117.51301574707031	NaN	147.7909698486328	1472.1728515625	5.910174369812012	4.200648784637451	22.986080169677734	8.66747760772705	18.003829956054688	15.847701072692871	90.70934295654297	NaN	12.212471008300781	7.231085777282715	44.878822326660156	13.268514633178711	9.028273582458496	NaN	5.9067583084106445	5.555659770965576	22.940139770507812	37.06292724609375	26.11749839782715
NaN	P01857_Decoy	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.044458359423919847	P01876	IGHA1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02441		1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	308.791748046875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.015282392026578074	P02444;P02445		0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02511	CRYAB	12	NaN	NaN	NaN	NaN	NaN	NaN	16.91544532775879	NaN	NaN	NaN	NaN	NaN	65.31208801269531	34.18301773071289	28.182157516479492	118.64936065673828	138.89590454101562	25.464265823364258	30.84841537475586	38.89126205444336	28.305383682250977	57.91102600097656	59.57341003417969	21.7463436126709	65.32450866699219	48.76136016845703	83.80902862548828	16.416500091552734	17.346508026123047	20.22176170349121	21.3790283203125
NaN	P02511_Decoy	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02533	KRT14	48	3317.853515625	2369.574462890625	1076.1124267578125	2253.98974609375	834.7811279296875	21579.927734375	3957.60107421875	2237.95654296875	5049.0888671875	14664.0029296875	8547.40625	37139.671875	1692.935791015625	484.6832275390625	1646.29345703125	1021.53955078125	1766.22021484375	470.1763610839844	2712.245361328125	652.7722778320312	683.3500366210938	1195.1124267578125	4004.749267578125	2586.1982421875	1388.9910888671875	686.5790405273438	3598.025390625	662.1314086914062	1145.9332275390625	1421.8756103515625	1141.7471923828125
NaN	P02533_Decoy	NaN	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02534		4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	814.3492431640625	NaN	1.8577314615249634	NaN	6.2883830070495605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.854301929473877	2.478539228439331	NaN	NaN	25.05138397216797	13.444924354553223	12.361913681030273	13.16808032989502
0	P02538	KRT6A	7	220.33021545410156	243.8572998046875	36.18001937866211	138.56259155273438	79.19654846191406	303.372802734375	561.2214965820312	425.4525451660156	56.61232376098633	758.6206665039062	1245.4434814453125	517.8619995117188	264.3905029296875	48.03278732299805	357.13629150390625	152.73056030273438	111.7039566040039	78.57096099853516	495.8133850097656	154.27053833007812	102.69671630859375	147.0947265625	317.1733093261719	618.41552734375	289.4078063964844	131.6201629638672	1148.442138671875	39.30141830444336	200.30320739746094	186.0434112548828	162.85357666015625
NaN	P02538_Decoy	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02539		2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.798534870147705	NaN	NaN	183.657958984375	NaN	NaN	1.473151683807373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.068678855895996	5.614077091217041	23.17477035522461	NaN	179.21995544433594	1.651917815208435	20.344253540039062	NaN	NaN	NaN
0	P02545	LMNA	14	21.19194984436035	18.42032814025879	22.54021453857422	NaN	NaN	367.23419189453125	7.098111629486084	12.032282829284668	NaN	NaN	NaN	NaN	22.31134796142578	7.116992473602295	34.815269470214844	20.4623966217041	23.592382431030273	11.134550094604492	22.457983016967773	17.74057388305664	12.884641647338867	21.971445083618164	29.92137336730957	15.196213722229004	18.582651138305664	19.76315689086914	26.481048583984375	3.1193504333496094	17.91978645324707	16.031551361083984	13.825557708740234
NaN	P02545_Decoy	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02662	CSN1S1	10	8834.1923828125	6046.7421875	10041.5849609375	32536.212890625	9016.2412109375	17337.5234375	4477.57666015625	10783.4501953125	21821.30078125	14735.36328125	16726.22265625	27330.392578125	1563.5550537109375	1164.8831787109375	691.8759155273438	2138.217041015625	1850.789794921875	861.4469604492188	1098.315185546875	752.4065551757812	825.2953491210938	922.2872924804688	2447.4267578125	816.2744140625	863.5130615234375	901.6553344726562	908.4829711914062	2998.843505859375	1748.63818359375	2786.33544921875	2138.736083984375
NaN	P02662_Decoy	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02663	CSN1S2	9	1826.405029296875	1624.5103759765625	1551.2197265625	7031.74853515625	3520.349853515625	4568.28125	1160.39404296875	1268.1846923828125	5707.6875	2172.053955078125	1821.1575927734375	4518.38232421875	107.59465026855469	52.504783630371094	103.12757110595703	161.1312255859375	383.69378662109375	106.48249816894531	101.79125213623047	69.40306854248047	108.74917602539062	130.0570526123047	192.6000213623047	131.26853942871094	106.2701187133789	119.02896118164062	87.19960021972656	243.23190307617188	451.9677734375	438.7044982910156	374.38189697265625
NaN	P02663_Decoy	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02666	CSN2	6	848.3615112304688	502.65478515625	1265.1474609375	3823.26611328125	1420.9544677734375	2633.46728515625	566.6007690429688	927.9388427734375	2193.726806640625	5416.798828125	552.9354248046875	2020.5863037109375	77.1980209350586	76.16144561767578	106.82759857177734	86.72760009765625	226.7529296875	85.37297058105469	115.49612426757812	53.651611328125	123.40548706054688	77.2630386352539	185.11749267578125	115.0421142578125	56.954524993896484	142.23912048339844	112.8567123413086	110.99249267578125	214.80653381347656	228.94418334960938	294.72357177734375
NaN	P02666_Decoy	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02668	CSN3	9	3610.646240234375	2288.185546875	922.79248046875	3277.242919921875	1853.9486083984375	2277.754638671875	3031.950927734375	3149.26123046875	1426.4793701171875	1834.021728515625	3616.093505859375	3614.430908203125	440.8000793457031	213.55264282226562	203.1705322265625	527.4390258789062	787.601318359375	368.830810546875	147.39512634277344	430.4407653808594	274.9397277832031	479.4353332519531	578.1276245117188	512.2333984375	543.4373779296875	434.71380615234375	473.0925598144531	491.8752136230469	737.068603515625	539.4293823242188	905.5296020507812
NaN	P02668_Decoy	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.00683526999316473	P02751	FN1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.558981895446777	NaN	NaN	1.609608769416809	2.220832347869873	NaN	NaN	NaN	NaN	2.221618175506592	NaN	NaN	3.474716901779175	NaN	1.6109727621078491	NaN	NaN	NaN	NaN
0	P02768;P02768	ALB	19	436.7510986328125	665.9893798828125	327.2102355957031	1412.7333984375	493.55645751953125	2348.937255859375	610.891357421875	431.65771484375	3162.4931640625	1629.01953125	1321.781005859375	3258.90283203125	133.4546661376953	66.02018737792969	92.9346694946289	157.15103149414062	201.9185028076172	112.21349334716797	399.2356872558594	61.83591842651367	131.3380126953125	152.96307373046875	409.1540222167969	138.145263671875	183.52589416503906	94.20917510986328	178.5713348388672	53.76517105102539	184.6438751220703	188.09725952148438	80.89812469482422
NaN	P02768_Decoy	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02769	ALB	58	11596.33203125	9678.703125	14604.5927734375	23254.68359375	7901.978515625	50165.3828125	9212.580078125	9403.81640625	33792.74609375	30545.4609375	24105.96484375	70402.375	195.71197509765625	107.1895523071289	151.3343048095703	252.3886260986328	434.7557067871094	144.83450317382812	248.33558654785156	109.56413269042969	141.2978057861328	333.6443176269531	542.2797241210938	248.64492797851562	254.28378295898438	387.34771728515625	175.03262329101562	1658.02099609375	2635.963134765625	2926.342529296875	2434.6162109375
NaN	P02769_Decoy	NaN	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.2803250145095763	P02775	PPBP	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	P02775_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02786	TFRC	8	13.422840118408203	61.297245025634766	NaN	136.6782684326172	23.824527740478516	155.06781005859375	11.962847709655762	14.628541946411133	NaN	NaN	NaN	86.17143249511719	43.11697769165039	5.938979148864746	58.09740447998047	30.427648544311523	40.755592346191406	8.63351821899414	25.50853729248047	36.473045349121094	17.658388137817383	34.445823669433594	28.6291561126709	18.36693572998047	37.88300323486328	30.467967987060547	41.91914367675781	8.70915412902832	14.480733871459961	30.767770767211914	11.392356872558594
NaN	P02786_Decoy	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P02795	MT2A	2	NaN	NaN	NaN	NaN	11.85860824584961	NaN	NaN	2.4783999919891357	NaN	NaN	NaN	NaN	18.859230041503906	22.886728286743164	36.7607536315918	29.882843017578125	29.60889434814453	37.340824127197266	64.46485137939453	15.644964218139648	19.0988826751709	11.62650203704834	9.341586112976074	7.0690598487854	23.31214714050293	40.525997161865234	29.492639541625977	10.021963119506836	9.564579963684082	12.110628128051758	8.660527229309082
NaN	P02795_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0	P04004	VTN	4	256.8467712402344	104.94037628173828	261.8110046386719	246.87570190429688	140.12905883789062	31893.4453125	110.95708465576172	16.24546241760254	228.9559783935547	NaN	NaN	22165.529296875	274.137451171875	41.14888000488281	119.71778869628906	191.7536163330078	250.95675659179688	136.00616455078125	80.46192169189453	156.02296447753906	99.42877197265625	123.74766540527344	167.43865966796875	151.40806579589844	261.8376770019531	248.08480834960938	216.60350036621094	77.34630584716797	100.26739501953125	92.04833221435547	41.394447326660156
NaN	P04004_Decoy	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
